date,1. open,2. high,3. low,4. close,5. volume
2024-08-09 08:15:00,159.49,159.69,158.96,159.69,55728.0
2024-08-09 08:00:00,162.45,163.576,159.266,159.44,101003.0
2024-08-09 07:45:00,160.06,160.52,159.8,160.4,40449.0
2024-08-09 07:30:00,160.89,161.08,160.06,160.08,44526.0
2024-08-09 07:15:00,161.15,161.61,160.5,160.81,33869.0
2024-08-09 07:00:00,162.98,163.19,161.01,161.06,67217.0
2024-08-09 06:45:00,163.14,163.14,162.97,163.0,2333.0
2024-08-09 06:30:00,163.34,163.35,163.07,163.1,2712.0
2024-08-09 06:15:00,163.32,163.49,163.19,163.33,8418.0
2024-08-09 06:00:00,163.22,163.32,163.01,163.25,2875.0
2024-08-09 05:45:00,162.89,163.3,162.85,163.28,2353.0
2024-08-09 05:30:00,163.24,163.26,162.9,162.91,5111.0
2024-08-09 05:15:00,163.45,163.52,163.2,163.25,2777.0
2024-08-09 05:00:00,163.49,163.64,163.37,163.4,9776.0
2024-08-09 04:45:00,163.47,163.51,163.33,163.48,1822.0
2024-08-09 04:30:00,162.76,163.47,162.7,163.47,7211.0
2024-08-09 04:15:00,162.66,162.78,162.6,162.76,6515.0
2024-08-09 04:00:00,162.79,163.0,162.04,162.67,9606.0
2024-08-08 19:45:00,162.7,163.14,162.64,162.71,3816.0
2024-08-08 19:30:00,162.67,162.7,162.37,162.61,5068.0
2024-08-08 19:15:00,162.9,162.94,162.37,162.66,2473.0
2024-08-08 19:00:00,162.6,162.94,162.5,162.94,6363.0
2024-08-08 18:45:00,162.55,162.6,162.373,162.59,1339.0
2024-08-08 18:30:00,162.61,162.64,162.37,162.57,765.0
2024-08-08 18:15:00,162.46,162.65,162.3,162.5,1236.0
2024-08-08 18:00:00,162.33,162.64,162.3,162.3,1571.0
2024-08-08 17:45:00,162.35,162.54,162.03,162.3,31281.0
2024-08-08 17:30:00,162.43,162.54,162.3,162.33,5490.0
2024-08-08 17:15:00,162.51,162.52,162.03,162.39,168610.0
2024-08-08 17:00:00,162.52,162.944,162.5,162.5,9111.0
2024-08-08 16:45:00,162.68,171.298,155.004,166.577,27267.0
2024-08-08 16:30:00,162.49,162.739,162.03,162.68,15769.0
2024-08-08 16:15:00,162.03,162.71,162.03,162.49,10504.0
2024-08-08 16:00:00,162.05,169.835,161.79,162.03,12418058.0
2024-08-08 15:45:00,162.785,162.8,161.67,162.05,3154440.0
2024-08-08 15:30:00,162.34,162.819,162.01,162.79,656578.0
2024-08-08 15:15:00,163.25,163.38,162.28,162.35,717359.0
2024-08-08 15:00:00,163.03,163.515,162.81,163.27,550971.0
2024-08-08 14:45:00,162.925,163.15,162.89,163.03,364033.0
2024-08-08 14:30:00,163.02,163.155,162.78,162.92,367443.0
2024-08-08 14:15:00,163.35,163.52,162.95,163.01,334242.0
2024-08-08 14:00:00,163.14,163.48,163.03,163.345,454733.0
2024-08-08 13:45:00,163.23,163.39,163.01,163.155,338963.0
2024-08-08 13:30:00,163.42,163.53,163.17,163.235,294287.0
2024-08-08 13:15:00,163.06,163.45,162.95,163.41,490960.0
2024-08-08 13:00:00,163.14,163.23,162.75,163.07,465862.0
2024-08-08 12:45:00,162.875,163.32,162.87,163.135,415908.0
2024-08-08 12:30:00,163.32,163.36,162.75,162.88,589618.0
2024-08-08 12:15:00,163.23,163.53,163.21,163.32,349638.0
2024-08-08 12:00:00,162.98,163.69,162.96,163.23,640178.0
2024-08-08 11:45:00,162.708,163.05,162.47,162.98,402644.0
2024-08-08 11:30:00,162.71,162.88,162.4,162.7,372889.0
2024-08-08 11:15:00,162.25,163.0,162.11,162.71,561408.0
2024-08-08 11:00:00,162.68,162.69,162.11,162.23,566966.0
2024-08-08 10:45:00,162.71,163.0,162.375,162.66,608124.0
2024-08-08 10:30:00,162.81,163.07,162.36,162.72,752538.0
2024-08-08 10:15:00,162.47,162.88,162.16,162.82,712264.0
2024-08-08 10:00:00,161.22,162.5,161.02,162.47,991061.0
2024-08-08 09:45:00,160.76,161.288,160.21,161.21,922084.0
2024-08-08 09:30:00,160.51,161.36,160.27,160.76,1324031.0
2024-08-08 09:15:00,161.0,161.57,160.5,160.59,47034.0
